"","TSNE_1","TSNE_2"
"C230517005_CELL1300_N2",-5.20812950188007,57.5321747758223
"C230517005_CELL1302_N3",-42.3084886818332,36.0683067414316
"C230517005_CELL1304_N2",-0.264118478731125,-11.4229686701463
"C230517005_CELL1307_N1",34.3947328552971,-10.9777062095302
"C230517005_CELL1309_N2",36.9904209572775,-10.3398535574895
"C230517005_CELL1314_N2",37.4831636741945,-40.1695851693683
"C230517005_CELL1315_N1",34.0972483027494,-57.8849058288949
"C230517005_CELL1316_N3",-11.1417802764138,7.45069819876041
"C230517005_CELL1317_N2",36.1462297507341,-3.67112481686661
"C230517005_CELL1320_N2",30.1358825335148,-6.74727480181741
"C230517005_CELL1323_N1",2.34113818967593,-16.3274509420115
"C230517005_CELL1327_N4",-46.5677458113836,43.0029369305265
"C230517005_CELL1332_N1",-19.1092094871601,-62.5419335137655
"C230517005_CELL1334_N4",18.1065542513797,-35.6400385468151
"C230517005_CELL1346_N2",-11.346239566381,-37.0908732637654
"C230517005_CELL1348_N2",57.2771665025576,10.2744119927115
"C230517005_CELL1360_N1",-5.74208041021028,-34.3608903894392
"C230517005_CELL1361_N2",-27.7690221984127,-42.9880024497396
"C230517005_CELL1363_N1",44.3599464142249,-17.1333981588657
"C230517005_CELL1388_N2",-26.2119538666858,-30.7528933849634
"C230517005_CELL1392_N2",-55.6152877936171,24.1958364038027
"C230517005_CELL1396_N3",-30.0110420146264,17.025056523622
"C230517005_CELL13_N1",-19.0559711848353,1.6923928045124
"C230517005_CELL1402_N2",24.8976514114973,24.4419772648641
"C230517005_CELL1403_N2",54.4534042916499,16.7477010828362
"C230517005_CELL1406_N3",-9.78356316426697,-28.8032651946344
"C230517005_CELL1408_N2",-10.8341571470914,-49.0485851901991
"C230517005_CELL1418_N3",-17.5574472694654,-39.0567024826217
"C230517005_CELL1424_N2",37.2269671613757,-40.7245144029007
"C230517005_CELL1439_N3",-42.6928745983376,24.5580476787277
"C230517005_CELL1440_N2",-46.2869801513425,42.5357990514702
"C230517005_CELL1446_N4",-23.2300813850954,-30.0392719403457
"C230517005_CELL1452_N2",33.5421770773888,16.2072855216662
"C230517005_CELL1459_N2",37.9024780767457,15.5244913079227
"C230517005_CELL1460_N2",41.6112455326834,-12.7763788121384
"C230517005_CELL1472_N3",34.2875959132096,17.9432457484065
"C230517005_CELL1475_N2",76.0160599782636,-3.47655191876027
"C230517005_CELL1476_N2",-27.9721733809614,-33.940299250838
"C230517005_CELL1485_N3",56.2440829910727,-16.9753152830782
"C230517005_CELL148_N1",28.6956594721794,-36.9235859291136
"C230517005_CELL1493_N2",7.36837199765519,-6.59809748288108
"C230517005_CELL1497_N2",-31.3474139179079,26.7420323812852
"C230517005_CELL1498_N2",1.10794492681398,57.2232199670301
"C230517005_CELL1501_N2",-44.7987282504764,16.3751839246586
"C230517005_CELL1506_N3",37.5471866703777,15.9799868549885
"C230517005_CELL1516_N2",19.3814004751687,-9.4046490574458
"C230517005_CELL1519_N2",-27.197940834834,33.1746356772406
"C230517005_CELL1521_N2",72.599003644333,1.01953355392158
"C230517005_CELL1526_N3",-26.4415201644565,33.5226349582298
"C230517005_CELL1534_N3",-17.1634472155207,-7.52005651347502
"C230517005_CELL1535_N2",42.8209699244994,-33.9010862987402
"C230517005_CELL153_N2",11.7470733641636,-44.1254527572614
"C230517005_CELL1541_N2",34.1125899479234,-44.0578202563488
"C230517005_CELL1546_N2",-46.7982393827168,18.3588263266699
"C230517005_CELL1573_N3",35.8081419486904,17.6310482000784
"C230517005_CELL1583_N2",-15.9656584918709,16.2602355371149
"C230517005_CELL1599_N2",-30.0030432234452,17.9614254435548
"C230517005_CELL1600_N2",8.36848448913341,-14.291503620319
"C230517005_CELL1605_N2",57.2791796205327,10.2743686098228
"C230517005_CELL1615_N2",23.2667027757845,37.6615871149855
"C230517005_CELL1616_N2",-25.6603564628605,-29.0623383899298
"C230517005_CELL1618_N2",-20.6568589336907,-26.0979939083795
"C230517005_CELL161_N3",-39.7287084171068,-21.9421815249072
"C230517005_CELL1623_N2",-35.0905414314973,-14.1379241249335
"C230517005_CELL1625_N2",-13.8157209425472,34.5596477476399
"C230517005_CELL1627_N2",-4.62602764603503,-58.869634638452
"C230517005_CELL1641_N2",-43.7555706862392,24.4446720636421
"C230517005_CELL1658_N2",15.7020155902052,-2.0985435879769
"C230517005_CELL166_N1",38.3571892217797,-3.07945216678813
"C230517005_CELL1675_N2",69.6347970467092,9.00143165999972
"C230517005_CELL1677_N4",-60.0664879441632,10.2162442098545
"C230517005_CELL1680_N2",6.713584140751,14.6586564937026
"C230517005_CELL16_N4",-41.9392557698831,11.3121724313525
"C230517005_CELL1713_N2",67.387937113238,-1.44297509410899
"C230517005_CELL1716_N2",-37.8230434345487,28.2022313501094
"C230517005_CELL1722_N2",-9.94404198405394,-8.54442708597999
"C230517005_CELL1734_N3",-40.5777067249736,20.1765744961254
"C230517005_CELL1739_N1",-4.0889708394657,-1.45243929945294
"C230517005_CELL174_N2",-22.8797417003793,-43.4368411556845
"C230517005_CELL1750_N3",28.1127267382344,17.9930199407699
"C230517005_CELL1751_N2",29.4381571676674,12.5865516079979
"C230517005_CELL175_N3",-43.0291813134019,20.6634604286972
"C230517005_CELL1761_N2",10.6061226383486,-4.63172385940943
"C230517005_CELL1762_N2",-13.7710125783201,-15.7088714961915
"C230517005_CELL1764_N2",55.9646495354162,16.7316662956804
"C230517005_CELL1766_N2",17.4320825050853,-0.910163506545058
"C230517005_CELL1767_N2",72.2116315352399,7.49289471221891
"C230517005_CELL1770_N2",-9.79831631629868,66.2631412056079
"C230517005_CELL1777_N2",-0.382771935427878,58.6831640174042
"C230517005_CELL1788_N2",36.1444951883497,-3.67194121107879
"C230517005_CELL1789_N2",-10.7483678324884,-24.4460767141855
"C230517005_CELL1803_N2",5.94547729031744,1.71765140227207
"C230517005_CELL1809_N2",-1.37027479396245,-14.5709612946753
"C230517005_CELL1810_N2",32.9750870820184,13.8469680019953
"C230517005_CELL1811_N2",37.9091062665082,0.708822902022811
"C230517005_CELL1812_N1",8.57213430230238,-25.6789480225392
"C230517005_CELL1826_N2",-11.1211092736912,7.55639116870875
"C230517005_CELL1836_N2",31.5684642558795,-5.53872336128312
"C230517005_CELL1843_N1",-2.86408394931848,-34.5388757375826
"C230517005_CELL1853_N2",38.2922544831539,14.6916246631308
"C230517005_CELL1867_N2",11.5480536891124,-3.91299147307757
"C230517005_CELL1871_N2",3.7432871442709,35.0913473070007
"C230517005_CELL1872_N2",12.6169293466405,-20.4841668047013
"C230517005_CELL1876_N2",17.5079650224998,-50.6278129444701
"C230517005_CELL1879_N2",-5.66398860080829,65.6867198052603
"C230517005_CELL1881_N2",12.0307936299617,-42.4873483246491
"C230517005_CELL1887_N3",47.8563932267395,-8.46998617014351
"C230517005_CELL1892_N2",66.4487429644661,-1.48778631895508
"C230517005_CELL1917_N2",66.1536735795551,-1.47776256341765
"C230517005_CELL1923_N2",22.2417496410819,-59.8992061305057
"C230517005_CELL1925_N3",-47.7933302302245,20.8268967672776
"C230517005_CELL1940_N3",35.9912510548706,-10.8226083671988
"C230517005_CELL1961_N1",38.5400351941693,16.4862042274709
"C230517005_CELL1962_N2",2.43122827886212,-0.0514192982083577
"C230517005_CELL1966_N2",-46.685687086939,-44.330851908122
"C230517005_CELL1968_N2",-3.80386548345946,-10.0079063303114
"C230517005_CELL1970_N3",16.0351935518786,-35.9890075613146
"C230517005_CELL1974_N2",-31.230196670746,29.0416896561389
"C230517005_CELL1984_N2",32.0044176431028,-11.8375782229857
"C230517005_CELL1987_N2",0.506819552794398,17.282621045959
"C230517005_CELL1989_N2",-3.09335047545957,-7.9264806540415
"C230517005_CELL1991_N3",7.0839043690104,-14.5474913814151
"C230517005_CELL1992_N2",7.65112749142394,-14.4549259004223
"C230517005_CELL1997_N2",15.3803981178493,-2.38967590463385
"C230517005_CELL1998_N3",66.4684321269711,-1.48432563449896
"C230517005_CELL2013_N1",17.5794066200115,20.130852615641
"C230517005_CELL2014_N2",21.7651768395441,-25.5887219270574
"C230517005_CELL2023_N2",-9.14422306386715,-33.2602859500692
"C230517005_CELL2037_N2",48.6964751664047,-19.3418187041345
"C230517005_CELL203_N5",-16.0455718014823,31.9541585396809
"C230517005_CELL2048_N2",46.9948820975678,27.32428578214
"C230517005_CELL2052_N2",-31.3768169422283,18.7707903221776
"C230517005_CELL205_N2",-54.8354762448916,17.4483693013105
"C230517005_CELL2066_N2",75.5499432274242,4.26694602510725
"C230517005_CELL2069_N4",-10.7872740212853,8.73543319145443
"C230517005_CELL2070_N2",-46.2219129898976,26.3897844423262
"C230517005_CELL2083_N1",-25.3800202892315,4.22699714455352
"C230517005_CELL2087_N2",32.4541015517558,-6.10858546774194
"C230517005_CELL2104_N3",0.47446925399152,5.93421937157151
"C230517005_CELL210_N2",-19.2088029196817,39.1775107939984
"C230517005_CELL2114_N2",-49.0900266826613,23.255426227883
"C230517005_CELL2120_N2",11.8329433738668,-13.954444107791
"C230517005_CELL2126_N2",36.4672430593154,-41.8482715628042
"C230517005_CELL2136_N2",-24.3824328225499,51.4647498401068
"C230517005_CELL2175_N3",75.9472240788729,-3.96826335080332
"C230517005_CELL2180_N3",-7.1735450847273,13.6387777912572
"C230517005_CELL2194_N6",76.1573150791327,-1.57468064374197
"C230517005_CELL2195_N2",19.6295815581109,-42.7397564230242
"C230517005_CELL21_N1",-10.2353083262804,-21.7291824203415
"C230517005_CELL2202_N2",-9.20971917978018,-38.5202271230647
"C230517005_CELL2216_N2",34.0267161585769,-10.7117073613815
"C230517005_CELL2218_N2",15.7807012221243,-1.49167250179988
"C230517005_CELL2227_N2",27.7028920563197,-36.2334016370734
"C230517005_CELL2239_N1",7.40429298948061,-44.0582939392789
"C230517005_CELL223_N3",75.0242851526073,3.40501619136936
"C230517005_CELL2267_N1",36.8858878204845,-10.3861542549994
"C230517005_CELL2268_N1",-4.97188952902197,-59.1722614040696
"C230517005_CELL227_N1",-24.5482568971107,-34.540396085782
"C230517005_CELL2282_N1",9.99893635622712,8.7398311000961
"C230517005_CELL2299_N1",4.58065066818476,-7.79551020646917
"C230517005_CELL2312_N1",-59.4784236313306,10.099570931679
"C230517005_CELL2317_N1",22.6124754657245,-33.5722015971879
"C230517005_CELL2330_N1",-15.8947619121715,-29.5834184327959
"C230517005_CELL2373_N1",-25.7820988787201,-29.3804686170415
"C230517005_CELL2378_N1",7.36985985701353,-6.59718063968651
"C230517005_CELL2434_N1",-3.38774501613152,-30.4013475795741
"C230517005_CELL243_N2",-0.627991384007055,3.69714093635468
"C230517005_CELL2445_N1",50.8934183451624,4.1558823260616
"C230517005_CELL2453_N1",-17.7502096140064,-54.9292430004919
"C230517005_CELL2489_N1",45.9490164336802,30.156200027567
"C230517005_CELL2492_N1",-17.0719556686426,-44.164778329688
"C230517005_CELL2494_N1",-51.8897541345996,8.10329894563275
"C230517005_CELL2496_N1",33.0597620152696,15.346002498764
"C230517005_CELL253_N1",18.9893535977412,-41.372744659662
"C230517005_CELL2542_N1",8.46805391347783,-5.99843174832029
"C230517005_CELL2576_N1",12.6064321730727,-19.0657231050033
"C230517005_CELL2577_N1",-11.7847824983964,-12.5799475173284
"C230517005_CELL2586_N1",10.6061191739963,-4.6317216717136
"C230517005_CELL258_N2",-8.03045037600522,14.7614774905309
"C230517005_CELL2593_N1",-23.4265953610554,21.9129331332658
"C230517005_CELL2596_N1",69.638953836423,9.00387612708784
"C230517005_CELL25_N1",17.5097991411804,-50.6339404925049
"C230517005_CELL2612_N1",-42.3417579749157,28.1538611511169
"C230517005_CELL261_N2",39.8063512956636,-3.33922743534465
"C230517005_CELL263_N2",18.1449448003196,-63.1502090720852
"C230517005_CELL2644_N1",43.4080168792301,-51.2740663265286
"C230517005_CELL2646_N1",21.392629847601,-24.7379593982284
"C230517005_CELL2652_N1",28.0356624862223,2.48939577466826
"C230517005_CELL266_N2",46.7169129677911,-36.584341462459
"C230517005_CELL268_N3",33.1645459638721,4.03582119811643
"C230517005_CELL270_N2",56.183100590163,13.5845880501441
"C230517005_CELL2717_N1",-6.85687776547704,4.84532133073185
"C230517005_CELL2732_N1",29.9381455833176,-14.6035136326022
"C230517005_CELL2759_N1",26.8926258883105,5.66976193147478
"C230517005_CELL2778_N1",-4.70708984438372,-49.452718108841
"C230517005_CELL2787_N1",-4.1191460845024,-21.0863976601182
"C230517005_CELL278_N3",-4.37525466502196,7.57846518651383
"C230517005_CELL2791_N1",28.0393777560609,-29.3931631217744
"C230517005_CELL282_N3",-11.1057170497334,8.54831367416045
"C230517005_CELL2837_N1",6.5765839738448,-27.2707527534936
"C230517005_CELL2850_N1",34.4154620537632,4.19678505511791
"C230517005_CELL2862_N1",15.4341945025864,5.51683340800591
"C230517005_CELL2866_N1",-28.1980150242422,-53.3187031665763
"C230517005_CELL2872_N1",49.2853109736981,-8.74059266079907
"C230517005_CELL2881_N1",-40.2241191448516,14.8929105220535
"C230517005_CELL288_N4",-0.389568427867518,58.251064027214
"C230517005_CELL2898_N1",26.4508384898686,-2.35334749153001
"C230517005_CELL2901_N1",-1.25921598616152,-42.9412256607033
"C230517005_CELL2912_N1",-24.4524232627171,-62.5042987761399
"C230517005_CELL292_N2",24.65196016639,-34.9642424371904
"C230517005_CELL2930_N1",35.2433744102948,18.6421416560123
"C230517005_CELL2945_N1",-10.8355066129114,-10.585053290552
"C230517005_CELL2988_N1",5.14628850758341,-38.4835492938549
"C230517005_CELL300_N3",23.7491847675915,-59.5788322373878
"C230517005_CELL3016_N1",73.24416306716,6.45014400833949
"C230517005_CELL3032_N1",6.4593085166396,7.93579764864582
"C230517005_CELL3037_N1",19.6948609585634,-36.5988598150596
"C230517005_CELL3045_N1",-22.2890382478071,-29.6052667806751
"C230517005_CELL3061_N1",-6.8409199850094,4.79131712500175
"C230517005_CELL3068_N1",-9.68627797419058,-32.7524957716115
"C230517005_CELL3090_N1",-11.5623774807336,-52.6936983097079
"C230517005_CELL3137_N1",42.0522311286247,9.59981746125244
"C230517005_CELL3164_N1",48.4926546848687,-14.0251984373075
"C230517005_CELL3176_N1",-3.19732849253054,-30.9539987087325
"C230517005_CELL3202_N1",-4.40061907136695,-32.5760036249422
"C230517005_CELL3210_N1",0.0840444521565653,-9.09071635187467
"C230517005_CELL3238_N1",25.6959874606138,-45.0995803207929
"C230517005_CELL323_N2",-29.1352322051768,45.6170787439396
"C230517005_CELL3241_N1",-17.1631132640331,39.747924480207
"C230517005_CELL3268_N1",-0.162527905063128,-8.84259796413327
"C230517005_CELL3280_N1",38.3521539207304,-3.07882341052261
"C230517005_CELL3281_N1",-52.664716238577,17.9975981129684
"C230517005_CELL3293_N1",-12.0411015929821,42.9361706240068
"C230517005_CELL330_N2",3.78038837355006,35.6969897421317
"C230517005_CELL3318_N1",-4.10706887348158,-59.5227874085039
"C230517005_CELL3325_N1",-4.2252010079301,5.26011712202246
"C230517005_CELL3326_N1",18.5680053060038,-57.9992410676859
"C230517005_CELL3337_N1",-44.9841676373356,16.4917519314425
"C230517005_CELL3339_N1",5.64433805719732,-47.5231490888395
"C230517005_CELL333_N3",72.8220044512418,1.26731307961979
"C230517005_CELL3365_N1",-6.82694787329681,31.6594422828267
"C230517005_CELL3380_N1",9.41088270190509,-40.3549321794348
"C230517005_CELL3389_N1",-1.30449317515623,9.34649004780507
"C230517005_CELL3401_N1",47.8213241782479,-8.47540269003179
"C230517005_CELL3414_N1",-31.2086594255754,26.7137315699723
"C230517005_CELL3416_N1",-19.8542189551836,-42.5159427334335
"C230517005_CELL341_N1",12.3654207825389,-55.5018644996136
"C230517005_CELL3420_N1",-9.82887196065865,-48.165489380398
"C230517005_CELL3432_N1",2.23288976380389,6.13712659941872
"C230517005_CELL3438_N1",-7.72936715498787,-55.4220927354855
"C230517005_CELL3443_N1",-16.3739781673589,33.5100050255852
"C230517005_CELL3457_N1",-12.2030903494045,-51.7895979880338
"C230517005_CELL3504_N1",-2.68432514086773,18.6794373849903
"C230517005_CELL3524_N1",-17.1492583421844,-53.9404048735642
"C230517005_CELL3526_N1",12.6740376378149,-2.84572483255841
"C230517005_CELL3529_N1",43.6013949443331,0.441468935542842
"C230517005_CELL354_N2",-38.2813859449507,27.5391290266215
"C230517005_CELL3553_N1",1.39650952641833,-26.0710669181817
"C230517005_CELL3568_N1",-4.23239267228459,-50.1415480218601
"C230517005_CELL357_N2",57.6490797893252,14.5931487808425
"C230517005_CELL3581_N1",-40.1976123766695,47.5803402643096
"C230517005_CELL3590_N1",-10.098775511195,-50.5895559639923
"C230517005_CELL3592_N1",-4.07470814719559,13.4953938610882
"C230517005_CELL359_N1",-19.3325169428072,-16.2001622489329
"C230517005_CELL3600_N1",12.6038246097422,-19.0677992830245
"C230517005_CELL3606_N1",-8.67250158761048,-18.5229187385992
"C230517005_CELL3623_N1",33.9323002608678,-44.9967579324795
"C230517005_CELL3635_N1",-15.0188811426191,-21.4373490470046
"C230517005_CELL3654_N1",76.1327523976959,-1.48385543711759
"C230517005_CELL3658_N1",7.28282423053802,-22.750835393455
"C230517005_CELL3675_N1",31.5594531433536,17.5848740549952
"C230517005_CELL3679_N1",38.5399700788085,-18.3601169161439
"C230517005_CELL367_N2",-3.40424123537432,14.9899823478154
"C230517005_CELL3701_N1",27.2733917790198,13.9206531185419
"C230517005_CELL3761_N1",-15.0710371200347,33.1381008684855
"C230517005_CELL3765_N1",9.42778248636753,-40.3230873027057
"C230517005_CELL3767_N1",-3.05648202494866,-31.6305792840299
"C230517005_CELL3795_N1",-0.793603930933337,15.1853579561485
"C230517005_CELL3797_N1",-1.34718212147527,-42.6626598766196
"C230517005_CELL3890_N1",-10.4499936676555,-20.4034412759035
"C230517005_CELL3894_N1",-5.53648270856988,-48.7942196205046
"C230517005_CELL389_N3",-36.0419561262475,41.2472915409068
"C230517005_CELL390_N3",-3.75614652456002,-9.94164562604536
"C230517005_CELL3911_N1",31.8288216866524,17.0027866277145
"C230517005_CELL3924_N1",16.0460879612845,2.14641933929185
"C230517005_CELL3960_N1",21.701713846734,-60.0020186197518
"C230517005_CELL3977_N1",-48.7394255723738,25.665853765404
"C230517005_CELL399_N3",-47.4827594757841,17.709490714295
"C230517005_CELL3_N1",-9.21049902987239,-38.5281343933275
"C230517005_CELL400_N2",46.6674419241269,-36.4540165375223
"C230517005_CELL4030_N1",-23.066732563904,-51.7620703614335
"C230517005_CELL4035_N1",18.1059017315292,-56.2559951843826
"C230517005_CELL403_N2",28.1621428525891,17.7840756028254
"C230517005_CELL4040_N1",-43.6073742039828,26.1846867127552
"C230517005_CELL4047_N1",-19.7291135235669,38.8430801838895
"C230517005_CELL4050_N1",-21.1314286980052,33.1827241324643
"C230517005_CELL405_N3",15.3870290317974,5.46398954060311
"C230517005_CELL4066_N1",-2.80597177792688,63.6064354540824
"C230517005_CELL4095_N1",-5.38664716503234,14.1713166858297
"C230517005_CELL4101_N1",-11.2091133445864,-24.3825339847443
"C230517005_CELL4115_N1",16.7817767224961,-23.7752603273546
"C230517005_CELL4135_N1",-1.45776552021968,11.5811743652595
"C230517005_CELL4137_N1",-12.8327473110659,-49.3965467236334
"C230517005_CELL4140_N1",36.3850938803464,-41.9649750714197
"C230517005_CELL4144_N1",-40.6931692333476,47.1689483530526
"C230517005_CELL4149_N1",23.8098880736532,-59.9064114404621
"C230517005_CELL4160_N1",-4.86010554093438,-59.4422502022341
"C230517005_CELL4166_N1",23.1374142618286,-9.32120630018805
"C230517005_CELL4168_N1",22.6885683951219,19.3221737402119
"C230517005_CELL4179_N1",53.7406735664226,17.0761665778761
"C230517005_CELL4214_N1",21.0429552162417,-51.4344315427636
"C230517005_CELL421_N2",-42.0798218991294,22.6989077875324
"C230517005_CELL4230_N1",-10.882239924915,-10.2945093323998
"C230517005_CELL4246_N1",-17.8870927647098,-39.6422035906105
"C230517005_CELL4249_N1",-3.86063833959943,-20.5228420616777
"C230517005_CELL4262_N1",-23.914461288093,31.9807825322024
"C230517005_CELL4294_N1",31.811329651965,-5.59711651860993
"C230517005_CELL4296_N1",-21.9407295743167,-15.1289019446985
"C230517005_CELL4298_N1",23.0862250817112,-6.47638958579524
"C230517005_CELL4337_N1",-17.2313867344546,-7.64593696694188
"C230517005_CELL4339_N1",-3.82613049004919,37.0854943758254
"C230517005_CELL4348_N1",-27.1019109975528,33.3026890620104
"C230517005_CELL4349_N1",5.9392792686455,1.71311891749351
"C230517005_CELL4358_N1",1.66552147008942,6.01519177046933
"C230517005_CELL4361_N1",-4.31812812014626,-58.7927210294487
"C230517005_CELL4373_N1",-9.83408046477838,-42.8387190023446
"C230517005_CELL4379_N1",75.4607023476574,2.86841194938014
"C230517005_CELL4386_N1",45.617182874664,-2.92800930548186
"C230517005_CELL439_N2",46.8742957164421,-36.5653963684658
"C230517005_CELL4426_N1",28.6879529165051,-36.9455072443516
"C230517005_CELL4435_N1",42.6719602145817,-33.86870999936
"C230517005_CELL4452_N1",30.2797676785189,-14.6541518338548
"C230517005_CELL4467_N1",-25.8876518352921,-29.6511423429297
"C230517005_CELL4469_N1",52.6505222061031,12.0023163087258
"C230517005_CELL446_N1",2.47364716757985,-39.5264368125988
"C230517005_CELL4471_N1",11.1149757005337,3.0521927477356
"C230517005_CELL4485_N1",18.2484298695129,-63.1841664776752
"C230517005_CELL4488_N1",44.6133967895852,3.31383232868854
"C230517005_CELL4518_N1",54.5389081954044,4.49916828723202
"C230517005_CELL4521_N1",23.7767161999299,6.77702588745518
"C230517005_CELL4525_N1",-3.38682327419902,59.8508841367633
"C230517005_CELL4529_N1",16.1840062724246,-23.3583816995099
"C230517005_CELL4535_N1",18.2481702664423,-63.1835614389854
"C230517005_CELL4628_N1",-0.222711659703538,6.31414645171807
"C230517005_CELL4633_N1",24.1997792686174,-29.7774610437209
"C230517005_CELL4637_N1",23.74392728626,6.26242590139096
"C230517005_CELL4656_N1",-18.6420138590503,-23.2086560374206
"C230517005_CELL465_N2",-17.0332362561665,-38.0382410627506
"C230517005_CELL4676_N1",-41.4724473835878,0.624006898715656
"C230517005_CELL470_N4",-27.1499844390405,-38.915425688403
"C230517005_CELL4728_N1",-4.4890598358723,6.05243482257477
"C230517005_CELL4729_N1",-15.1681623340082,50.2670513544813
"C230517005_CELL4740_N1",-9.93299865744473,-32.8200570745529
"C230517005_CELL4741_N1",-35.8802789439974,26.9817032002643
"C230517005_CELL4753_N1",40.0114550065662,-21.187947087483
"C230517005_CELL4760_N1",-28.6170830415056,-31.5051912626528
"C230517005_CELL4762_N1",-1.52403590770953,63.4847817633563
"C230517005_CELL4769_N1",6.72540866721938,-27.2144912447316
"C230517005_CELL4801_N1",28.1140194780195,17.991601899668
"C230517005_CELL481_N3",-42.8086261195496,20.8949189122631
"C230517005_CELL4834_N1",-36.0608015228731,-25.8269237612359
"C230517005_CELL4836_N1",15.4971037142846,3.59157958354528
"C230517005_CELL4848_N1",48.5568200226285,10.2180852749656
"C230517005_CELL4861_N1",46.7876614880628,-1.36675183170294
"C230517005_CELL4891_N1",-27.2908320973852,57.0792660148358
"C230517005_CELL4907_N1",-9.79686073183467,-28.7894729716559
"C230517005_CELL4952_N1",1.41774136251899,-26.9596016159282
"C230517005_CELL4967_N1",9.39646500437621,2.16970664761814
"C230517005_CELL4975_N1",-29.1873439761356,-2.43359921976671
"C230517005_CELL4977_N1",-34.8631114456537,15.7068392740578
"C230517005_CELL4986_N1",50.4708972257206,4.00664456844689
"C230517005_CELL4991_N1",3.26835260801475,-30.2339651580137
"C230517005_CELL49_N2",-9.59626010767638,-38.3385608476517
"C230517005_CELL506_N1",24.886503648662,-44.628138101923
"C230517005_CELL5071_N1",-21.1320004955075,-15.1642977354965
"C230517005_CELL5078_N1",-28.3321815920214,19.1172210973056
"C230517005_CELL5116_N1",6.91567907071674,-14.5829962289802
"C230517005_CELL5118_N1",-12.6658427749313,-42.4963482553779
"C230517005_CELL511_N1",-23.336157040582,50.865606739002
"C230517005_CELL5125_N1",7.77086442435226,-58.2518078344779
"C230517005_CELL5133_N1",-30.1375475030674,16.6073148982986
"C230517005_CELL5154_N1",-49.3290381091721,24.9390912061279
"C230517005_CELL5208_N1",24.6104790501713,-3.92308176939151
"C230517005_CELL5211_N1",-12.3286101526218,33.3414255858561
"C230517005_CELL5219_N1",-40.6212250313823,12.9057100797628
"C230517005_CELL524_N1",15.5336707440253,-32.2058961695424
"C230517005_CELL5260_N1",-4.65582560095896,-23.8012633339118
"C230517005_CELL5266_N1",14.6095234363599,-19.3530136749069
"C230517005_CELL5270_N1",10.6281118171801,-18.9081266432492
"C230517005_CELL5275_N1",38.6260833229836,8.81395927581853
"C230517005_CELL5295_N1",40.045305486425,-0.420600403931181
"C230517005_CELL5300_N1",28.4325832938782,39.9857108027231
"C230517005_CELL5301_N1",28.1048779688035,-14.5468049044039
"C230517005_CELL530_N2",5.41380261505981,11.6699266529295
"C230517005_CELL5314_N1",-1.99257723126636,4.62715723163764
"C230517005_CELL5339_N1",-0.352114544333037,-11.5348405199276
"C230517005_CELL5341_N1",-9.93206860261787,9.04133184117183
"C230517005_CELL5366_N1",-56.2580404394032,15.494195119347
"C230517005_CELL5370_N1",46.954098793207,-1.40528071837113
"C230517005_CELL5372_N1",-15.4428148338382,38.5180700155613
"C230517005_CELL5376_N1",33.764541816227,-57.7824738586244
"C230517005_CELL5383_N1",26.8956047453813,5.66970798222343
