"","TSNE_1","TSNE_2"
"C231122001_CELL4939_N1",15.4286044143148,7.69015401542665
"C231122001_CELL496_N1",-2.14521574042437,-34.1727875795624
"C231122001_CELL4980_N1",-5.25316457968039,-27.2615579158985
"C231122001_CELL517_N1",33.0756086128834,-24.1280508518079
"C231122001_CELL536_N1",-26.3176471155778,-18.5564077234439
"C231122001_CELL576_N2",-53.7647538867566,7.03924007689466
"C231122001_CELL582_N2",-49.7518895849192,-4.40246527734226
"C231122001_CELL602_N2",-17.7250989836244,-42.9059005653519
"C231122001_CELL646_N2",-14.2669194185274,7.78143987175432
"C231122001_CELL68_N3",13.2562397886266,19.5575121957581
"C231122001_CELL730_N3",-47.7278564746597,4.36935738011521
"C231122001_CELL766_N1",-17.6235775341273,17.8648127644228
"C231122001_CELL78_N1",-17.7591922631506,-42.4031295231805
"C231122001_CELL795_N2",-21.8643062274611,-24.0388936455037
"C231122001_CELL823_N1",-10.7344865035978,-31.7796439111077
"C231122001_CELL839_N2",-18.2204732499101,-21.4894831077749
"C231122001_CELL843_N3",-19.8164425523094,-30.8709525422384
"C231122001_CELL844_N1",-20.2027419997519,-31.0494346971805
"C231122001_CELL855_N1",25.2185157684059,-40.1750237298
"C231122001_CELL859_N1",-11.2701209084033,-34.0575512371818
"C231122001_CELL902_N1",22.1747484774439,-42.712301546433
"C231122001_CELL911_N2",-8.44086753332258,14.9855656737575
"C231122001_CELL920_N3",4.43474263422444,60.5257046062655
"C231122001_CELL931_N3",-0.912169338712767,-8.81082555122141
"C231122001_CELL944_N3",19.4303277629341,16.3643701955901
"C231122001_CELL961_N3",-55.9451669643739,8.19697313227419
"C231122002_CELL1027_N2",6.12452949507279,8.41190333327629
"C231122002_CELL1059_N3",0.652342794872457,52.2945144725545
"C231122002_CELL1065_N2",-50.5673150781796,-7.38588109732343
"C231122002_CELL1081_N2",-14.7661992290422,-10.1509458470877
"C231122002_CELL1095_N2",-46.3585814191282,-13.2973595600719
"C231122002_CELL1104_N2",-46.6679881841079,-8.73827433178071
"C231122002_CELL1110_N3",-28.9526428413054,31.1251135561785
"C231122002_CELL1134_N2",-16.5523683051214,-0.772873799829844
"C231122002_CELL1160_N2",-6.50388176705589,-45.7653154442588
"C231122002_CELL1173_N2",-53.5162783748908,15.6421376926056
"C231122002_CELL1188_N3",-17.5201598539395,45.9461100600537
"C231122002_CELL1190_N2",-23.3900037853236,-16.5064401595535
"C231122002_CELL1194_N2",-35.6372685112658,-35.4333999323619
"C231122002_CELL1195_N2",14.9082682468343,18.3643706224252
"C231122002_CELL1197_N3",5.3677296452516,0.468770411043954
"C231122002_CELL1202_N4",-30.3164497767099,-7.08521604771022
"C231122002_CELL1204_N3",-19.6283337415836,-11.5421076502692
"C231122002_CELL1229_N2",-15.137528930809,-18.9754588203965
"C231122002_CELL1236_N1",-12.8633909507322,-15.7043184724152
"C231122002_CELL1251_N2",15.0301294022884,18.1403582699099
"C231122002_CELL1276_N1",2.17226681850281,-38.2348249034843
"C231122002_CELL134_N2",-32.6228147713717,-31.782459691229
"C231122002_CELL1367_N2",-24.7204738149812,-15.870625311754
"C231122002_CELL1371_N2",-17.7818946528363,46.2657763662234
"C231122002_CELL1389_N3",38.0999035384848,20.6001802608247
"C231122002_CELL1410_N3",-16.1608585291049,-11.8473228010852
"C231122002_CELL1414_N2",-15.4774913580436,0.0558396409825784
"C231122002_CELL1484_N3",16.4180142444012,22.2460242803318
"C231122002_CELL149_N2",-16.5957287628678,27.3159909109434
"C231122002_CELL1513_N1",-3.34414129515254,-35.012843779539
"C231122002_CELL1526_N3",-46.3698684007651,-19.371284313981
"C231122002_CELL1536_N1",-17.6097653940526,-42.1743994929702
"C231122002_CELL1550_N2",-52.1043522559599,14.9952684597625
"C231122002_CELL1561_N2",21.8483100866672,-4.70384256208551
"C231122002_CELL1591_N2",0.825612893158743,52.4066951636523
"C231122002_CELL1600_N2",-20.6205474452011,-39.8484586401381
"C231122002_CELL1620_N2",-41.6740234038528,14.1960967338956
"C231122002_CELL1635_N4",-23.7689068225242,5.57306519395925
"C231122002_CELL1648_N2",-43.4801180063951,-23.1491115641717
"C231122002_CELL165_N5",-10.7201207269535,21.031839060046
"C231122002_CELL1665_N2",-20.6685732238353,-39.8264137125783
"C231122002_CELL1718_N2",5.69156945024895,1.82461272467846
"C231122002_CELL1733_N2",27.379652248074,23.8587177402729
"C231122002_CELL175_N1",-19.6318116833734,-10.4807137042795
"C231122002_CELL1775_N2",-14.8220646405858,0.525246156343074
"C231122002_CELL1830_N2",-20.3278882294525,-36.3690186696818
"C231122002_CELL1849_N2",-9.62999713822517,37.6109300008277
"C231122002_CELL1889_N3",6.4777998641115,-39.3549584205777
"C231122002_CELL1937_N1",26.8846450723148,-40.6428874383307
"C231122002_CELL2062_N1",-17.6998743294527,-8.44407870091314
"C231122002_CELL2068_N1",1.76204966355074,-39.8161620699365
"C231122002_CELL2073_N1",-5.41167469706104,2.18108030570154
"C231122002_CELL2116_N1",-40.2064323112461,-6.1077523687629
"C231122002_CELL2179_N1",-15.6666374306685,-23.6460437927641
"C231122002_CELL21_N2",-8.68415656369262,0.521368732305675
"C231122002_CELL2229_N1",31.0147300092841,21.9165385653337
"C231122002_CELL2273_N1",-32.6209261602309,-32.2326358447308
"C231122002_CELL2274_N1",-17.799008870278,-39.4012013118327
"C231122002_CELL2299_N1",6.74194183538693,-40.5835224277355
"C231122002_CELL2342_N1",30.7003327429142,-47.8254398345297
"C231122002_CELL2364_N1",-23.6024001902107,4.62798539460911
"C231122002_CELL2396_N1",-42.380964413652,-18.0403876561288
"C231122002_CELL240_N3",-1.36263525723163,-8.83592729070838
"C231122002_CELL2445_N1",-30.5239760938426,-33.8091017667209
"C231122002_CELL2512_N1",-13.5353210328431,-11.2422612312992
"C231122002_CELL2538_N1",18.9047084546885,-47.9477045962474
"C231122002_CELL2557_N1",-19.5805074227189,-30.1490417808679
"C231122002_CELL260_N3",-1.60477281346005,2.29737634769784
"C231122002_CELL264_N1",10.2178452023508,-11.7713187152587
"C231122002_CELL2686_N1",-49.24368348063,-5.27787636233721
"C231122002_CELL2694_N1",-9.23158349265004,51.1480412463327
