"","TSNE_1","TSNE_2"
"C230517003_CELL4970_N1",41.2638307634783,36.9832868009147
"C230517003_CELL5070_N1",42.1716758415407,21.8869356900154
"C230517003_CELL5170_N1",25.2380125821745,34.7778737952448
"C230517003_CELL5173_N1",-9.92102648801771,61.9993204665445
"C230517003_CELL5177_N1",12.9751730426193,36.288405130974
"C230517003_CELL5186_N1",22.8748172324716,55.1871831745785
"C230517003_CELL540_N2",6.77419185401233,36.9583166037741
"C230517003_CELL699_N3",-2.86744486882207,57.6793412875924
"C230517003_CELL759_N2",-37.5618094283997,-2.59168319457794
"C230517003_CELL802_N2",-54.9352245481421,7.21016077472679
"C230517003_CELL804_N2",34.1393545006419,28.4835504290619
"C230517003_CELL813_N2",9.50989889311744,34.1559208350115
"C230517003_CELL818_N2",19.4748928327576,33.4568083201731
"C230517003_CELL879_N2",5.34693738648495,42.5280015065717
"C230517003_CELL886_N2",25.3703480032139,34.6719105710791
"C230517003_CELL941_N3",15.1333123653217,29.0319912006578
"C230517003_CELL948_N3",2.90092995290845,36.7321881008766
"C230517004_CELL1034_N3",22.2762720628846,59.0874024419009
"C230517004_CELL1110_N1",-59.2320074898723,-0.0445022241471194
"C230517004_CELL1156_N2",5.36288694406659,33.924464001639
"C230517004_CELL1230_N2",5.02371278586632,45.8431709024444
"C230517004_CELL1275_N2",27.7726119391338,23.4710521581746
"C230517004_CELL1278_N3",44.2794600020102,27.6329555560249
"C230517004_CELL1296_N2",-9.03742091522625,62.5491470459519
"C230517004_CELL12_N1",18.5738125197664,51.376608304455
"C230517004_CELL1359_N3",18.9816522418487,7.18270347847308
"C230517004_CELL1412_N2",42.4995518062955,49.1201890049655
"C230517004_CELL1426_N1",10.8016366649033,64.1107428642765
"C230517004_CELL1471_N2",5.02007703544208,45.8460446658672
"C230517004_CELL1512_N3",21.8874905416789,53.16293149099
"C230517004_CELL1569_N3",10.0277184259933,35.0720756759817
"C230517004_CELL158_N1",11.1295879098024,51.1881332967607
"C230517004_CELL160_N1",-15.5344261809717,56.2179317948707
"C230517004_CELL1615_N2",14.7624155719477,29.558461219728
"C230517004_CELL163_N3",5.34588889871186,42.5288995726279
"C230517004_CELL166_N1",-7.67422990118259,53.1271260370674
"C230517004_CELL168_N2",28.8365080439303,47.5189109695376
"C230517004_CELL1731_N1",-9.96504963222983,62.0877547476723
"C230517004_CELL1820_N1",-15.3101370788349,52.4264068190787
"C230517004_CELL186_N1",6.52976276059004,60.5862023651802
"C230517004_CELL1880_N1",19.5096507916321,20.5012112820322
"C230517004_CELL1910_N1",-3.49222182556057,55.4296460448223
"C230517004_CELL194_N2",14.9534507518085,41.0741151515302
"C230517004_CELL1957_N1",7.79069653996108,61.9682108408765
"C230517004_CELL1993_N1",0.129359448191858,50.0994180676219
"C230517004_CELL2046_N1",7.04128444087522,41.0438157898083
"C230517004_CELL2082_N1",-1.01653925067542,47.4068757935051
"C230517004_CELL2092_N1",20.3084105997146,20.4592075399327
"C230517004_CELL2204_N1",0.428957895277303,59.9083074294146
"C230517004_CELL2265_N1",41.8422339305985,48.095372371287
"C230517004_CELL2271_N1",26.726161157656,57.0306635900867
"C230517004_CELL2305_N1",-0.572721972210533,42.5090442196048
"C230517004_CELL2408_N1",-3.06779763307514,52.6146887181193
"C230517004_CELL2415_N1",-16.1322365459115,54.4670392121595
"C230517004_CELL2464_N1",-14.2481386949745,48.9064942227163
"C230517004_CELL2471_N1",-16.200030744316,56.6008467648776
"C230517004_CELL2525_N1",38.5108727039252,34.9418983622497
"C230517004_CELL2570_N1",39.8090406986701,49.1608630477176
"C230517004_CELL2587_N1",24.5321799796166,31.6946829700551
"C230517004_CELL2665_N1",18.7173673275338,35.1566471018032
"C230517004_CELL2692_N1",12.8294350493245,44.9047529327869
"C230517004_CELL272_N6",33.2192546186969,18.8763341147344
"C230517004_CELL2877_N1",14.7397180426321,29.5699019687148
"C230517004_CELL28_N1",-13.6620596536505,10.9368012855969
"C230517004_CELL2971_N1",0.602364148049758,56.1913270114365
"C230517004_CELL297_N2",14.7248081706123,29.6480887959528
"C230517004_CELL3000_N1",18.0373695617659,54.9203258245879
"C230517004_CELL3060_N1",3.48823600167367,38.9029018786451
"C230517004_CELL3089_N1",55.8025238620542,11.9645477738601
"C230517004_CELL3101_N1",-15.7996653145283,-14.2286522304143
"C230517004_CELL3144_N1",38.6871129157023,44.5728529238854
"C230517004_CELL3146_N1",-9.62512082515354,43.3342538792579
"C230517004_CELL3232_N1",-16.9540120764278,57.9540568832262
"C230517004_CELL3278_N1",-9.92125569063785,62.0001873560693
"C230517004_CELL333_N2",24.2516935044913,34.7873566336346
"C230517004_CELL3383_N1",37.1669484682414,32.9393646550856
"C230517004_CELL3413_N1",-13.3362819765065,2.79293673508025
"C230517004_CELL3461_N1",5.34676334642529,42.5297634789903
"C230517004_CELL349_N2",6.75199594400977,36.730030174498
"C230517004_CELL3554_N1",13.5274826023853,40.0791233585001
"C230517004_CELL357_N1",-16.0343619892632,28.5731467042736
"C230517004_CELL3595_N1",-42.097649762291,12.8713608247923
"C230517004_CELL3649_N1",7.22914573288649,40.8819110885376
"C230517004_CELL3691_N1",-14.3017226018979,54.2816005818867
"C230517004_CELL371_N2",2.94537289544995,9.19973407521131
"C230517004_CELL3888_N1",1.33546212726408,41.3474561459615
"C230517004_CELL389_N3",9.63626612099731,63.4365531611847
"C230517004_CELL3920_N1",0.91379463828332,42.173276723809
"C230517004_CELL403_N4",27.8427355519634,23.4322535275863
"C230517004_CELL4089_N1",-14.4601462100636,57.2167544000607
"C230517004_CELL4095_N1",15.7941292765659,54.2211953764811
"C230517004_CELL4196_N1",0.107039624380791,60.3765787662311
"C230517004_CELL420_N1",-37.8841574779346,-8.1561607567237
"C230517004_CELL4276_N1",12.2463333297224,63.6343716403727
"C230517004_CELL4285_N1",40.6012023972381,26.7991178502581
"C230517004_CELL4309_N1",-6.44335132777909,46.0405811538838
"C230517004_CELL4435_N1",7.02319431585728,60.1330806257487
"C230517004_CELL443_N1",41.9259953105918,47.8558967222651
"C230517004_CELL458_N4",5.35519453445961,41.9988030027404
"C230517004_CELL4744_N1",-24.1070845869652,0.430227407821294
"C230517004_CELL4770_N1",-1.18276457221859,47.2347054059777
"C230517004_CELL4771_N1",12.6106791859111,34.3392273167927
"C230517004_CELL495_N5",59.4425570945197,6.63652527573739
"C230517004_CELL498_N1",31.2133687816022,43.0134687076918
"C230517004_CELL506_N3",-14.9807555917546,14.5263023724375
"C230517004_CELL5097_N1",0.294919314354926,57.0893351077177
"C230517004_CELL5152_N1",-16.2256417278564,56.1793293841747
"C230517004_CELL5189_N1",14.0663454706902,65.1119044142174
"C230517004_CELL5192_N1",-16.6279536894919,54.6499091294161
"C230517004_CELL5207_N1",43.1957904030675,48.0133044634647
"C230517004_CELL5219_N1",-11.2733236603701,17.6846216110108
"C230517004_CELL529_N2",24.7579622031204,21.0410646388802
"C230517004_CELL5306_N1",23.2113598938181,24.0838125781678
"C230517004_CELL5358_N1",18.6279837898544,41.4260892407363
"C230517004_CELL5376_N1",-4.11861492696305,57.0546933116887
"C230517004_CELL5426_N1",6.7523373403639,60.625944802893
"C230517004_CELL5435_N1",-15.8568492994166,54.8170278615171
"C230517004_CELL5446_N1",23.3494294308778,55.7582293151013
"C230517004_CELL5479_N1",33.4265832036102,18.1243569867625
"C230517004_CELL5529_N1",16.7427952727993,47.7255488002605
"C230517004_CELL5576_N1",1.47468848223645,43.0282292340056
"C230517004_CELL5622_N1",20.7522502491366,44.175274237997
"C230517004_CELL5625_N1",19.8147537280394,44.2669191220911
"C230517004_CELL5627_N1",-0.0178451922716389,58.0124638277124
"C230517004_CELL5644_N1",-1.13724701060821,6.8582952350601
"C230517004_CELL5822_N1",10.8446471795102,64.5275191607622
"C230517004_CELL5959_N1",24.1876115470156,21.8505747563668
"C230517004_CELL5978_N1",-18.7349353053804,54.9248176372863
"C230517004_CELL599_N1",-0.0122601105945144,58.012398986632
"C230517004_CELL6003_N1",27.6208628334044,48.8012373142521
"C230517004_CELL600_N3",53.5875128735861,12.8909416254994
"C230517004_CELL6113_N1",28.9576681708335,47.0370420000542
"C230517004_CELL6124_N1",19.4247975630141,33.577499632283
"C230517004_CELL657_N2",15.751628817584,45.2365977440814
"C230517004_CELL679_N2",42.2976817409393,22.0753008984123
"C230517004_CELL711_N3",-4.75959723940118,-3.70958459758055
"C230517004_CELL755_N3",36.9937755744153,33.3082747108095
"C230517004_CELL757_N4",38.6255677114508,-12.1689566594467
"C230517004_CELL783_N2",11.1054391917665,33.9255696131365
"C230517004_CELL806_N2",23.3538384622574,39.2199033173636
"C230517004_CELL852_N2",-19.9332967968022,-16.1331728655444
"C230517004_CELL857_N2",13.9851514056312,65.1157746823871
"C230517004_CELL871_N2",42.458801852364,23.9155957771236
"C230517007_CELL1000_N2",6.15715898828424,-38.4444462626788
"C230517007_CELL10020_N1",-27.4526944172807,11.179427190495
"C230517007_CELL10033_N1",-46.1105869026524,30.8843563839832
"C230517007_CELL10034_N1",28.2321307994423,-9.95122957259932
"C230517007_CELL10054_N1",15.1280782639624,-9.83559684341472
"C230517007_CELL10108_N1",-15.2729217647176,-55.9363408844094
"C230517007_CELL1010_N2",2.75037131425277,-48.6548734356133
"C230517007_CELL1011_N2",2.46696306519401,-48.4567355442632
"C230517007_CELL10120_N1",-6.44381188856921,46.0437060659997
"C230517007_CELL1012_N2",-5.23609375039981,27.2780798696661
"C230517007_CELL10142_N1",12.5436372469829,36.5927200153856
"C230517007_CELL10148_N1",13.4871816539742,-3.55358885150012
"C230517007_CELL10169_N1",-22.8807519627834,-7.46838447342389
"C230517007_CELL10176_N1",4.08185241346317,21.6160849340522
"C230517007_CELL101_N2",41.0990553411381,-37.1739597053483
"C230517007_CELL1021_N3",10.2451845085213,-11.570371705801
"C230517007_CELL1022_N1",-30.6117596843599,18.760691085923
"C230517007_CELL1026_N1",-46.6053511790867,1.67069864413022
"C230517007_CELL1027_N4",-51.5808632063712,-2.59034480365032
"C230517007_CELL1035_N2",-40.7956426890948,-37.0981554812246
"C230517007_CELL1037_N2",47.6474212212789,-3.36229611368189
"C230517007_CELL1051_N2",50.2462222958328,-4.63808190221553
"C230517007_CELL1054_N4",59.9336983467257,11.0120312736545
"C230517007_CELL1056_N1",46.5322216828189,21.1141209229793
"C230517007_CELL1057_N2",-39.567737968621,-2.75481223875701
"C230517007_CELL1059_N2",16.7719341383878,-49.9641662900805
"C230517007_CELL1063_N2",21.1859039753076,44.1892897497683
"C230517007_CELL1064_N3",-44.3603738135253,-38.5465580877075
"C230517007_CELL1065_N3",47.4158646444877,-6.3369644178562
"C230517007_CELL1074_N2",-13.6618492298365,-6.35154764604782
"C230517007_CELL1075_N3",-27.6669358051848,5.10838720945438
"C230517007_CELL1076_N3",34.7033592492321,-29.2768778245723
"C230517007_CELL1083_N3",-22.8303851898474,6.06290339910672
"C230517007_CELL1093_N4",18.4693528279124,-50.8960075631892
"C230517007_CELL10_N1",-11.5854687946247,26.3952382276398
"C230517007_CELL1101_N2",-38.4821732487733,-2.16604336026863
"C230517007_CELL1107_N3",-36.9050954352289,-22.9122369385689
"C230517007_CELL110_N1",36.3627884311223,-2.70337927136111
"C230517007_CELL1110_N2",20.4375737478369,-32.0788291423541
"C230517007_CELL1115_N3",-39.6108508155427,37.4776998237382
"C230517007_CELL1118_N2",16.8227000564851,-12.128284072752
"C230517007_CELL111_N1",54.7450593450956,12.4308799015644
"C230517007_CELL1124_N1",-18.2293177028595,11.9214792585664
"C230517007_CELL1128_N2",-1.78678545380582,-60.3967379844075
"C230517007_CELL1136_N2",-27.3007580008886,-31.6713487053114
"C230517007_CELL1141_N3",-52.5837222887107,-5.10501834228237
"C230517007_CELL1143_N2",39.621538162466,-43.3422109834542
"C230517007_CELL1149_N2",28.0420268476925,-42.9681652281376
"C230517007_CELL1152_N1",32.1388637440075,36.627864073503
"C230517007_CELL1153_N3",-46.6488046440565,-24.5056173407761
"C230517007_CELL1154_N2",22.8931676451234,-34.1319574799936
"C230517007_CELL1159_N2",17.3038496388841,-12.7969652688749
"C230517007_CELL1163_N3",-29.9612562257645,33.2639152104231
"C230517007_CELL1166_N2",29.9279915450848,-19.5444675772528
"C230517007_CELL1170_N3",25.1670524906908,-45.6781005608565
"C230517007_CELL1173_N3",40.5971941727118,1.34864370096872
"C230517007_CELL1182_N4",-2.73743109742404,-60.5827204424981
"C230517007_CELL1195_N3",-58.803005524285,-14.9751458971804
"C230517007_CELL1197_N2",17.8609227689433,-13.9753767971201
"C230517007_CELL11_N1",7.66196645343229,2.03150543477675
"C230517007_CELL1203_N3",-2.97186328238092,-11.7936406523026
"C230517007_CELL1206_N4",7.90546337176936,-56.4571275031681
"C230517007_CELL1207_N2",19.9332371458738,-60.7790404284042
"C230517007_CELL1211_N2",-0.844413587792377,24.718555749186
"C230517007_CELL1214_N1",-4.04416438065512,44.9775967431427
"C230517007_CELL1217_N2",57.9654296434806,-3.61212085329114
"C230517007_CELL1225_N2",-38.7538999873986,19.3028274494637
"C230517007_CELL122_N1",-11.788130017215,28.411621680104
"C230517007_CELL1234_N2",0.677659581323572,-10.0739689402828
"C230517007_CELL123_N1",-2.9462621881523,27.2865947336977
"C230517007_CELL1243_N3",40.6013357982628,1.40380065440777
"C230517007_CELL1247_N2",-19.389894912703,-7.91586208357787
"C230517007_CELL1249_N2",-53.8542610386655,-33.7222040060813
"C230517007_CELL1256_N1",-18.5584271875957,1.60849064404337
"C230517007_CELL1263_N4",17.6570685569548,-13.8218459094292
"C230517007_CELL1271_N2",-37.6880588438668,5.48809522242299
"C230517007_CELL1277_N2",1.9114413014899,-20.9593362270928
"C230517007_CELL1290_N2",-1.97979986391826,-10.7439227274193
"C230517007_CELL1294_N3",43.7896221577148,-30.4783654089517
"C230517007_CELL1295_N2",-4.02285515632657,-3.42079056874684
"C230517007_CELL1307_N3",37.1541510973301,-48.5189625964869
"C230517007_CELL1314_N2",52.9218659364709,13.1179444364889
"C230517007_CELL1315_N2",-5.90678309357469,-5.90008285871725
"C230517007_CELL1317_N1",20.3311589169381,39.6985133974595
"C230517007_CELL131_N1",43.3155209652096,17.0536182499259
"C230517007_CELL1323_N2",-19.8205028459825,-41.0616365349105
"C230517007_CELL1325_N5",-39.6466209985163,24.9013149998481
"C230517007_CELL1331_N1",-29.7149967347214,17.2919247263858
"C230517007_CELL1335_N3",17.9937532900702,-56.3194321812271
"C230517007_CELL1336_N1",-17.776300986339,22.6509360085192
"C230517007_CELL1344_N3",20.3757353839433,-31.9480845307718
"C230517007_CELL1353_N1",-15.9481067700165,-14.6918230967128
"C230517007_CELL1358_N1",40.948863402117,-16.7683616401882
"C230517007_CELL1363_N2",-21.0740573916934,5.72547858718577
"C230517007_CELL1370_N4",18.2844607818967,7.13069952857443
"C230517007_CELL1371_N3",11.4287021504368,-30.8958826952639
"C230517007_CELL1372_N2",-4.9057749803943,28.9154404062418
"C230517007_CELL1373_N2",9.60368887506647,10.3021987340695
"C230517007_CELL1377_N2",-53.352204756681,29.3645919960204
"C230517007_CELL137_N3",13.8892920263112,-42.8424343418088
"C230517007_CELL1382_N3",-50.4129782529528,28.9806686790685
"C230517007_CELL1385_N2",-60.9777249641603,-14.1788809595682
"C230517007_CELL1387_N1",6.26727216450017,-11.6289777154821
"C230517007_CELL1390_N2",-3.39825641207127,27.3458305929668
"C230517007_CELL1393_N2",22.113534669595,-41.4743663943461
"C230517007_CELL1394_N3",-6.06169599315244,-21.1375804537309
"C230517007_CELL1404_N2",5.47467460798841,-25.4084667318128
"C230517007_CELL1412_N2",37.6535211937656,4.52410342763501
"C230517007_CELL1429_N2",-36.682071987403,-7.03711893879892
"C230517007_CELL1432_N5",8.51060761264217,-5.87989271588385
"C230517007_CELL1434_N2",33.8253166778981,-42.667358551782
"C230517007_CELL1437_N2",22.1295767994297,-41.149789709559
"C230517007_CELL1439_N3",-9.21659427076278,-1.15429661119307
"C230517007_CELL1445_N3",-22.1626289457371,-48.2190073466294
"C230517007_CELL1448_N3",58.7155303592611,3.91428584563148
"C230517007_CELL1457_N1",20.3456927695842,-59.6218663765666
"C230517007_CELL1458_N2",-0.563217903880502,-52.0351248313205
"C230517007_CELL1464_N2",-8.31477135247744,-45.6496378817655
"C230517007_CELL1469_N1",-4.37901385421804,37.1701807867212
"C230517007_CELL146_N1",-13.0260454537919,-6.47257530480991
"C230517007_CELL1477_N2",23.5251969371348,-32.4099948700089
"C230517007_CELL147_N2",-51.0374753165393,-26.1090643062921
"C230517007_CELL1485_N1",-26.2569639167601,-12.0421349188799
"C230517007_CELL1495_N3",-43.6119728153554,-38.9529576139186
"C230517007_CELL1504_N2",-38.6754274719606,-20.0381746959083
"C230517007_CELL1508_N2",-28.8135969753771,5.00371423382797
"C230517007_CELL1520_N1",52.1462377994207,-0.69387391208442
"C230517007_CELL1527_N3",31.9578761583297,-37.902548638372
"C230517007_CELL1535_N3",58.0976529981654,0.423721130246612
"C230517007_CELL1536_N2",14.342783026141,-8.52593580288808
"C230517007_CELL1538_N1",3.21744163356997,21.8182222055979
"C230517007_CELL1539_N2",36.6028313268739,28.3905524179684
"C230517007_CELL153_N1",-32.4358346431773,13.1005362844464
"C230517007_CELL1543_N2",-44.9327098676626,-38.134821225404
"C230517007_CELL1545_N3",4.79288682911597,-37.1076236913466
"C230517007_CELL1549_N2",-51.6838908805309,-14.8249790299545
"C230517007_CELL154_N3",-5.94529201250883,-20.2306623335451
"C230517007_CELL1552_N5",12.3445790994237,-63.2215415776362
"C230517007_CELL1555_N3",11.3208983305533,-49.9524533092649
"C230517007_CELL1561_N1",10.4925849245735,43.0625910538351
"C230517007_CELL1562_N2",22.2781606199631,-49.6083185454318
"C230517007_CELL1563_N1",6.03504256316487,5.35383799427431
"C230517007_CELL1565_N3",50.271551280135,0.955092677668644
"C230517007_CELL1572_N3",-6.16405274624648,-20.5439179611107
"C230517007_CELL1573_N2",8.65829772394032,-52.6121563720738
"C230517007_CELL1576_N2",-1.16699507852511,-46.8728964064938
"C230517007_CELL1581_N4",5.58391375502366,-37.5153253571886
"C230517007_CELL1584_N2",-15.3723695729521,-59.2034502252031
"C230517007_CELL1588_N3",-51.1365046979568,-25.7282867979632
"C230517007_CELL1591_N2",29.1185739997771,-35.1597533170335
"C230517007_CELL1595_N3",-22.0087113720393,-13.5808257359955
"C230517007_CELL1597_N2",-19.11152330906,-16.0841732293847
"C230517007_CELL1599_N2",-44.8402064228107,36.2734684068651
"C230517007_CELL1609_N2",-6.30253831455006,-36.7709088044435
"C230517007_CELL160_N3",-24.5071521492259,-49.1424399331307
"C230517007_CELL1611_N2",8.17524459436019,-49.5411987026803
"C230517007_CELL1615_N5",-27.954230472845,-32.7128589826871
"C230517007_CELL1616_N2",-7.57900864242651,-45.7914649052017
"C230517007_CELL1624_N3",10.9278062739822,12.5075804578631
"C230517007_CELL1628_N3",-6.7840699735781,-38.2573958449066
"C230517007_CELL162_N2",58.7518646892359,-7.63662102462055
"C230517007_CELL1641_N1",-47.0401066919803,18.4366264346157
"C230517007_CELL1648_N3",65.4692521850727,-5.92049639967087
"C230517007_CELL1653_N2",0.706236030124013,-47.2122401999461
"C230517007_CELL1655_N2",4.65647746955942,-26.7411827644775
"C230517007_CELL1656_N2",19.9919870634609,-0.0383408111511191
"C230517007_CELL1669_N2",-42.3466219598934,-7.74540930889211
"C230517007_CELL1672_N4",-51.1354674476173,-25.8362633932427
"C230517007_CELL1675_N2",62.1866820558435,10.8356801902599
"C230517007_CELL1676_N5",8.86410917952082,-63.7258958737443
"C230517007_CELL1679_N1",-13.5333541184744,10.8723272777968
"C230517007_CELL1687_N1",-20.7984126584632,18.2378692904207
"C230517007_CELL1691_N1",-42.6053917090421,14.1671151584785
"C230517007_CELL1692_N4",28.9046107093271,-23.6946523302598
"C230517007_CELL1697_N2",-45.9513913830726,30.7216916176581
"C230517007_CELL1707_N4",-4.58665570443766,37.2467640931685
"C230517007_CELL1709_N2",-7.59748119921187,-27.0939597120261
"C230517007_CELL170_N2",41.8362550816719,-23.3942403069293
"C230517007_CELL1710_N3",-18.0854244511086,2.93087637719078
"C230517007_CELL1715_N3",-9.80186675161663,-45.1446691451889
"C230517007_CELL1718_N3",17.4688990884393,-60.5440906955982
"C230517007_CELL1719_N4",-53.8486584664855,-33.7544837941427
"C230517007_CELL1729_N2",18.9291116822328,-2.28408089799833
"C230517007_CELL1734_N2",36.3427958031929,-26.9445862770431
"C230517007_CELL1736_N3",39.640828450261,-43.1637149128585
"C230517007_CELL1744_N2",35.7785290345763,-21.4419607177539
"C230517007_CELL1749_N3",21.0266986613807,-47.3771331974949
"C230517007_CELL1752_N2",39.2227918923981,-25.3325264118411
"C230517007_CELL1756_N3",23.6741356323746,-32.3262876391908
"C230517007_CELL1762_N2",36.4528318388351,-47.1337853872691
"C230517007_CELL1764_N1",-29.4351415364956,-14.2890002393616
"C230517007_CELL1767_N4",7.44984027525515,-48.7596770057474
"C230517007_CELL1770_N4",21.1188448856159,-47.8035898388272
"C230517007_CELL1776_N2",-29.5687254723056,-6.1324273910114
"C230517007_CELL1778_N2",-14.5007430103071,-41.1703282104932
"C230517007_CELL177_N2",6.26952463444201,-38.6319346512386
"C230517007_CELL1780_N2",14.7708242047178,15.997860799634
"C230517007_CELL1783_N2",21.9992927968296,-54.3556023368221
"C230517007_CELL1787_N3",2.85726231546816,-52.4382800549763
"C230517007_CELL178_N1",-2.16432530235123,3.19802081393487
"C230517007_CELL17_N1",13.9549424877293,10.9074272350733
"C230517007_CELL1802_N2",34.4298044219139,-46.7608854127086
"C230517007_CELL1805_N2",-8.9801648945241,-11.1877454023955
"C230517007_CELL1807_N3",-3.9637862391966,-33.0344802490199
"C230517007_CELL1810_N2",23.0462101013746,-34.7351943260477
"C230517007_CELL1811_N2",21.7335738168902,-49.4465188140919
"C230517007_CELL1816_N3",-6.79604712371369,-48.259344299279
"C230517007_CELL1820_N2",22.1265461209943,-63.2589803702284
"C230517007_CELL1822_N2",31.9342583140252,-23.5948649613016
"C230517007_CELL1824_N2",23.1169146930922,-34.9196860597627
"C230517007_CELL1829_N1",-22.8701923789787,-22.1798170815659
"C230517007_CELL1837_N2",15.4492431410635,-21.9430714653004
"C230517007_CELL1838_N2",25.8707319996753,-44.479322487013
"C230517007_CELL183_N1",-26.9057847524236,39.7254606501197
"C230517007_CELL1843_N2",-42.8286610635164,-38.9867217397205
"C230517007_CELL1844_N2",-4.81415090380314,-18.0062500138563
"C230517007_CELL1845_N2",-43.1097531856099,37.7609640499686
"C230517007_CELL1851_N1",-3.07441855487977,52.6223271655318
"C230517007_CELL1852_N2",38.191279288799,-41.4971901912417
"C230517007_CELL1873_N4",-5.29574422511935,-18.829047679882
"C230517007_CELL1877_N4",29.7975608373321,-19.0075410038494
"C230517007_CELL1886_N2",-9.05510750740645,-26.4173361881264
"C230517007_CELL1888_N3",14.2344439523062,-43.3682877319481
"C230517007_CELL188_N3",32.5301177426433,-22.8636415443711
"C230517007_CELL1910_N2",-10.0341122143112,-20.9237756105144
"C230517007_CELL1918_N2",-8.83654148673285,-12.0884093358346
"C230517007_CELL1919_N2",-49.6460759410256,-0.813944521150382
"C230517007_CELL1922_N1",-41.9044962368792,23.0006080889846
"C230517007_CELL1923_N2",-43.2687427246721,-32.3694303844047
"C230517007_CELL1924_N4",-16.0012238025299,-12.499471511399
"C230517007_CELL1925_N2",-0.134577207887148,0.557086319654282
"C230517007_CELL1927_N1",26.4446285220525,35.7149653018862
"C230517007_CELL1932_N1",25.4738879106142,1.40440784403156
"C230517007_CELL1933_N1",-6.99249835356648,40.3623794081697
"C230517007_CELL1938_N2",-9.65677265976141,10.2797442098947
"C230517007_CELL1941_N2",9.93531704144476,12.4878927844612
"C230517007_CELL1942_N1",-10.5702968267202,60.2662230924314
"C230517007_CELL1943_N3",-3.04249955698804,-47.8626343857555
"C230517007_CELL1946_N2",8.06053420615676,-5.83036550376479
